profile_id,archetype,is_fraud,fraud_severity,case_type,niche,follower_count,following_count,posts_count,account_age_months,avg_likes,avg_comments,avg_views,engagement_rate,like_comment_ratio,follower_following_ratio,view_follower_ratio,growth_spike_score,audience_geo_mismatch,audience_real_ratio,comment_authenticity,profile_pic_flag,bio,sample_comments,post_caption,audience_note
BON-08554,ai_persona,1,81.1,normal,sports,640467,27861,1493,81,26535,381,1440736,4.2,69.5,23.0,2.25,0.398,0.504,0.446,0.519,1,I live my passion - watching & playing basketball.,"Love your game! 🏀🏀 #basketballlovers || So awesome, keep it up! 💪🏀 || Great game! Passing you the ball! 📧🏀 || Always in love with how you play! 👀🏀",Just witnessed a game-changing move by @LeBron - it's all about teamwork! 🏀🏀 #MotivationMonday,My audience loves to share their love for basketball and fitness.
BON-08555,lightly_boosted,0,38.3,trap_clean,parenting,243034,5076,221,25,23020,213,694282,9.56,108.0,47.9,2.86,0.41,0.288,0.716,0.368,0,Parenting expert sharing tips and joys - join me!,Great advice! Thanks for sharing. || Absolutely loved your latest post! || So inspiring! Makes me want to be a better parent. || Your kids look so happy - it's really motivating.,"Raising happy, healthy kids? 🌺 Here's what I do...",Nurturing parents looking for support and ideas
BON-08556,micro_real,0,5.7,trap_clean,tech,3038,49,364,59,314,2,6683,10.44,116.8,62.0,2.2,0.583,0.257,0.602,0.652,0,Tech lover sharing everyday tips & tricks.,Great tip! Can't wait to try it out! || Love your work - so informative! || Always on top of the latest gadgets. || Nice post as always - thanks for sharing!,Discover the best tech hacks to save time - share your favorite tips in the comments!,"A small, loyal tech community seeking advice and inspiration."
BON-08557,engagement_pod,1,64.2,normal,comedy,33910,1039,183,16,3463,96,98819,10.5,35.8,32.6,2.91,0.295,0.18,0.801,0.526,0,Laugh your way with me - jokes and more! Share the funny moments.,"Love your humor! Great joke. || So funny, made me laugh! || LOL, gotchu right there. || Great stuff! Can't stop smiling.",Here's another one - don't miss it!,"My audience loves quick, witty comedy to brighten their day."
BON-08558,lightly_boosted,0,23.9,normal,gaming,120346,3278,168,40,7308,57,348422,6.12,128.0,36.7,2.9,0.405,0.152,0.728,0.592,0,"Gaming streamer - enjoy games, share tips.",Nice stream! Always learning. || Great game tips - thanks! || Always fun watching you play. || Just saw your last stream - awesome!,Check out my new game review coming soon!,Audience loves gaming and streamer's tips.
BON-08559,lightly_boosted,0,23.2,normal,comedy,49475,1458,1961,16,2480,21,74331,5.06,115.3,33.9,1.5,0.451,0.322,0.585,0.737,0,Comedy lover! Sharing laughs with my followers every day.,"Haha, loved it! Can't wait for more! || Always cracking jokes, love it! || Great content, as always! || Can't stop smiling! :D",New video out! Check it out & laugh your face off!,"Audience loves quick, funny videos to brighten up their days."
BON-08560,micro_real,0,1.3,normal,sports,1029,59,119,87,144,1,1005,14.21,84.3,17.4,0.98,0.482,0.343,0.865,0.719,0,Rooted in hoops - I share every game with you!,Yeehaw! Can't wait for your next game haul! - Mark || Love seeing your team's spirit on the court! - Karen || Awesome move! You nailed it - John || Great game last night! You were a star - Alex,Action-packed action! Watch us go big out there! #SportsLife,A small but passionate group of basketball fans
BON-08561,bought_followers,1,73.2,normal,tech,265314,2064,847,19,11249,211,347557,4.32,53.2,128.5,1.31,0.898,0.554,0.426,0.604,0,Tech enthusiast sharing daily hacks - follow for tips!,"Love your tech tips! 😊 || Great insights, always learning! || Tech savvy - thanks for sharing! || Interesting stuff here! 🚀",Latest tech gadget review coming soon! Stay tuned!,Tech enthusiasts and early adopters
BON-08562,lightly_boosted,0,33.3,trap_clean,beauty,33305,754,1042,52,3824,37,41913,11.59,102.4,44.2,1.26,0.498,0.408,0.62,0.49,0,Real beauty tips & tricks - daily makeup routine updates,Love your work! || Great makeup tip! 👏 || Nice share! || Thank you!,This is my new favorite foundation - love it!,"My audience loves fresh, natural looks."
BON-08563,lightly_boosted,0,38.5,trap_clean,photography,45969,1006,259,72,4701,47,75333,10.33,99.0,45.7,1.64,0.351,0.319,0.69,0.504,0,Photography lover sharing tips and behind-the-scenes looks.,Love your work! 🌸 || Awesome photos as always! || Such a creative eye! || Great shot! 🏷️,Here's a sneak peek of my latest shoot - can't wait to see you all!,My audience loves candid shots and storytelling in photos.
BON-08564,bought_engagement,1,87.1,normal,tech,37986,597,129,48,6356,35,43062,16.83,177.5,63.6,1.13,0.374,0.27,0.807,0.359,0,Tech lover sharing daily tips & tricks! #innovate - 👍💡,Awesome tips as always! 💪 || Love how you keep things fresh! 🌟 || Tech updates so timely! ⚡ || Great insight into latest gadgets! 😎,Just checked out the new device - totally game-changing! 🤯 #techgadget,Audience loves tech trends and gadget reviews
BON-08565,lightly_boosted,0,48.7,normal,photography,20275,787,704,31,1573,12,34268,7.82,127.5,25.8,1.69,0.555,0.135,0.587,0.548,0,Photography lover sharing everyday life snaps.,Love your work! 🌈✨ || Always beautiful shots - <NAME> 😍 || So cool - I love it! || Great colors and composition.,A day in my life so far! #photography #travel,My audience loves candid street photography
BON-08566,click_farm_audience,1,75.6,normal,fitness,330480,4934,2017,7,17631,192,879150,5.39,91.5,67.0,2.66,0.55,0.477,0.61,0.522,0,Fit4Life - Quick tips & pics to keep you motivated!,"Ciao! Fit4Life! || Nice Pic! Fit4Life! || Fit4Liftin', Fit4Life! || Fit4Eats! @Fit4Life!",Just finished a HIIT session - how about you? 🏋️‍♂️💪 #HIIT #FitnessJourney,Primary audience is women aged 25-40 interested in quick results and easy workouts.
BON-08567,click_farm_audience,1,73.1,masked_fraud,tech,41399,989,1349,91,1687,20,57666,4.12,82.8,41.9,1.39,0.526,0.399,0.686,0.794,0,Tech enthusiast sharing daily gadgets & tips. #TechLover,lol what's up? 😂 || nice! I love new tech! || Woot woot!!! || Tech talkin' 😎,Just got my new laptop! Can't wait to start coding again!,Tech savvy millennials interested in gadget reviews
BON-08568,click_farm_audience,1,56.7,masked_fraud,fashion,53850,968,46,10,2150,45,129150,4.08,47.1,55.6,2.4,0.428,0.301,0.667,0.691,0,I'm @fashionista123 - love wearing & discovering new looks.,Looks great! #stylish || Just wanna say ur style is amazing! || Love ur picks - so chic! || Such good taste - awesome outfit!,Here's to a stylish weekend - what are your go-to outfits?,Primarily young fashion enthusiasts who appreciate trendy outfits
BON-08569,viral_legit,0,33.4,normal,comedy,567407,23406,992,30,44774,654,936251,8.01,68.4,24.2,1.65,0.551,0.245,0.798,0.61,0,Laughter seeker - watch me share the best comedy bits!,LOL that joke hit so right! || Can't agree more! || Haha! Spot on. || Love it!,New video - Laugh til you cry with me! 🤪,"Audience loves spontaneous comedy, young families and tech savvy folks."
BON-08570,lightly_boosted,0,28.4,normal,beauty,77662,3602,209,81,3067,26,83206,3.98,116.1,21.6,1.07,0.445,0.326,0.676,0.755,0,Loves natural makeup - share your tips too!,"I love it! Great makeup tips always appreciated. || Totally agree, so informative. || Your content is real - I can relate! || Great advice! Thanks for sharing.",New summer makeup trend - try it out!,Mainly young women interested in DIY makeup tutorials
BON-08571,authentic_organic,0,19.1,normal,beauty,59876,3309,1189,114,3186,56,36922,5.42,56.1,18.1,0.62,0.318,0.238,0.84,0.876,0,Gorgeous tips & tricks to achieve flawless makeup - #beautygoals,"Love your tutorials! 💖 || Always looking good! 😍😍 || Great work, keep it up! 🌟 || Awesome makeup looks! 🌸✨",This blush makes my cheeks glow in photos & in real life! Try it!,"My audience loves clean, high-quality makeup techniques."
BON-08572,ai_persona,1,91.0,normal,music,471496,40992,272,112,20871,295,1230937,4.49,70.5,11.5,2.61,0.62,0.343,0.707,0.543,1,I share the latest in indie music - your music soundtrack.,Nice vibe! || Love it! || Good tune! || Always on top!,New track out - can't wait to hear what you think!,Mainly college-aged students and young adults who enjoy indie music.
BON-08573,bought_engagement,1,74.2,normal,fashion,26475,1500,408,53,2080,15,52072,7.92,138.3,17.6,1.97,0.448,0.372,0.696,0.447,0,Rave reviews for chic style tips from your go-to fashionista.,Love it! || Stylish as ever! || Wow! || ,This summer's hottest trend - perfect for you!,Audience loves trendy outfits and fashion advice.
BON-08574,bought_engagement,1,53.5,normal,music,25461,403,375,81,3412,28,44627,13.52,120.2,63.2,1.75,0.28,0.457,0.759,0.316,0,Discover the beat - Follow me to groove!,"Love your vibe! 😁 || Never boring - Great sound! 🎶 || So much talent, keep it up! 🌟 || Great music, always inspiring 🎤✨",🎵 New track out - can't wait for you to listen! 🙌,My audience loves indie and electronic music - they're so into the beat!
BON-08575,click_farm_audience,1,67.5,normal,fashion,117032,4361,56,16,7819,168,151522,6.83,46.5,26.8,1.29,0.615,0.661,0.332,0.487,0,Hi fashionistas! 🌈 New collection ready - can't wait to see your looks!,"WOW! #love @fashinstar 💁🏼‍模特儿们好看呀！ || Hey @fashinstar! 😎 I love ur style! #fashiongoals || Just saw ur latest look, so cute! 🎉😍 || Great outfit as usual @fashinstar! 💄👗",Check out the new trend with me - bold accessories! 😄,The target audience is fashion enthusiasts looking for trendy tips and affordable styles.
BON-08576,ai_persona,1,92.9,normal,fitness,481877,16074,48,94,37587,422,422522,7.89,89.0,30.0,0.88,0.639,0.284,0.574,0.549,1,Fitness Enthusiast - Love to share workouts & healthy eats!,"Yay, I'm doing it! Motivational Monday! || Looks good in your reflection, love! || Great legs! You're strong. || You look awesome in that bikini!",How to build killer abs in 4 weeks - Share for more tips!,Audience loves high-intensity workouts and quick meal prep hacks.
BON-08577,authentic_organic,0,7.5,normal,travel,81511,1454,43,29,3303,35,85585,4.1,93.7,56.1,1.05,0.096,0.21,0.903,0.88,0,Exploring the world through lens - your next adventure awaits!,"Love your travels so much! 🌍✨ || Wow, you captured so many beautiful places! 👏 || Planning my next trip already! #TravelGoals || Your photos always make me smile - thanks for sharing! 😊",Just got back from Bali. Can't wait to share all the amazing sights and delicious food I ate. Have a great day!,Audience loves authentic travel stories and stunning visuals
BON-08578,lightly_boosted,0,38.9,normal,parenting,145843,7464,60,98,9930,169,333392,6.93,58.5,19.5,2.29,0.4,0.225,0.681,0.684,0,I'm a mom blogger sharing tips & stories from my family.,Great advice! Thanks for sharing. || Totally agree - every parent knows those struggles. || So relatable! Thanks for posting. || Worth the read. Love it!,Your child's first year is a whirlwind of emotions. Here's what to expect!,My audience loves stories and tips from real parents.
BON-08579,lightly_boosted,0,18.2,normal,parenting,88246,1656,339,105,5483,65,208432,6.29,83.2,53.3,2.36,0.675,0.251,0.626,0.682,0,I'm passionate about early childhood development - sharing tips & tricks here.,Great advice! 🌟 || Absolutely agree - every parent's battle! || Very informative! 💪 || Love it! Sharing with my community.,5 Simple Tricks to Enhance Baby's Sleep Habits Tonight!,Primarily mom influencers looking for practical parenting hacks.
BON-08580,ai_persona,1,83.4,normal,fashion,76466,1093,2421,35,5323,47,39844,7.02,111.6,70.0,0.52,0.576,0.422,0.618,0.454,1,Showcasing chic outfits from every season - your go-to for fashion tips & trends.,Love your outfits! || So stylish! || Nice style! || Great outfits!,"New season, new looks - ready to make this fall statement with our favorite pieces! #fashionfaves #newlooks",My audience loves diverse fashion styles and appreciates fresh looks in every post.
BON-08581,ai_persona,1,90.4,normal,fitness,35473,564,213,19,1081,11,75290,3.08,94.3,62.9,2.12,0.538,0.453,0.679,0.437,1,Hi there! Love fitness challenges and sharing my journey. Join me!,"Yay, love it! Good luck! || Awesome tips! Can't wait to see your next workout. || Great post! Sharing my workouts too. || Thanks for the encouragement! 🌈",Just finished a challenging HIIT session - how about you guys? #FitnessMotivation,Mainly women interested in fitness and healthy living
BON-08582,viral_legit,0,23.1,normal,fitness,150171,3143,2550,114,12396,150,370882,8.36,82.6,47.8,2.47,0.717,0.234,0.646,0.83,0,Motivational Fitness Coach - Helping You Live Your Best Life!,OMG!!! I can't believe it! So awesome! || Love it!! Great motivation! || Always inspiring - thanks! || Perfect timing! Exactly what I needed.,Unlock Your Potential Today - #FitnessGoals,Targeted towards fitness enthusiasts and professionals looking to improve their lifestyle
BON-08583,authentic_organic,0,13.1,normal,beauty,273976,16282,257,105,10967,159,409786,4.06,68.7,16.8,1.5,0.341,0.178,0.919,0.827,0,"Gorgeous skin tips & tricks daily - Makeup Artist by day, beauty lover by night.","Wow, love your fresh makeup look! - Sue B. || Your bronzer looks amazing on you! - Jane R. || Natural beauty - love it! - Lisa M. || So pretty, always following your routine. - Kim K.",Today's makeup tip - highlight under eyes for a fresh look!,My audience loves natural beauty and follows makeup tutorials closely.
BON-08584,click_farm_audience,1,59.8,masked_fraud,home decor,444858,7205,291,89,27441,514,979444,6.28,53.3,61.7,2.2,0.503,0.391,0.718,0.671,0,Love vintage finds &amp; DIY projects for my home - crafting every space uniquely.,I love it! 🌟 || Yay! DIY is so fun. 👍 || Gorgeous! 💖 || So creative! 🎨✨,"Here's our latest DIY-try, sharing ideas to make your home feel unique! #HomeDecor #DIYprojects",Mainly DIY enthusiasts looking for unique home decor ideas.
BON-08585,lightly_boosted,0,44.3,normal,finance,44558,813,70,85,865,13,58758,1.97,65.3,54.8,1.32,0.409,0.241,0.633,0.56,0,Finance expert sharing tips & tricks on investing & budgeting.,Great advice! Thanks for sharing. || I always struggle with savings - this was helpful! || Good morning! Love your finance insights. || Just shared your tip on FB - it resonated!,A quick guide to saving money on groceries this week!,My audience is mostly mid-to-high income earners interested in personal finance.
BON-08586,authentic_organic,0,15.7,trap_clean,music,36952,930,2921,48,1825,25,50653,5.01,70.7,39.7,1.37,0.423,0.32,0.62,0.765,0,Sharing the latest in indie rock - your go-to source for fresh tunes!,Love the new track! - John || Great playlist as always! - Karen || Rock on! Can't wait to hear more - Alex || New release hits the spot! - Lisa,Just dropped - here's the new song you've been waiting for! 🎶 #Music #NewRelease,"Mainly fans of indie rock, with a mix of casual listeners and die-hard music lovers."
